sale_id,product_id,date,units_sold,selling_price
S03514,P0010,2024-04-12,6,3664
S03515,P0064,2024-04-25,2,3881
S03516,P0021,2024-03-26,4,6436
S03517,P0001,2024-01-14,18,3365
S03518,P0089,2024-05-13,19,1138
S03519,P0022,2024-03-22,3,6356
S03520,P0035,2024-01-28,13,3309
S03521,P0006,2024-06-28,13,2102
S03522,P0054,2024-06-07,7,374
S03523,P0048,2024-02-14,12,365
S03524,P0083,2024-05-10,7,6222
S03525,P0035,2024-05-13,13,2730
S03526,P0004,2024-06-01,14,4869
S03527,P0025,2024-04-12,13,3635
S03528,P0100,2024-06-27,14,5452
S03529,P0008,2024-04-10,8,575
S03530,P0041,2024-01-19,3,2381
S03531,P0039,2024-03-09,18,3133
S03532,P0022,2024-04-08,1,5934
S03533,P0100,2024-05-13,12,6585
S03534,P0058,2024-03-14,6,3162
S03535,P0010,2024-06-27,17,1162
S03536,P0027,2024-02-10,11,5027
S03537,P0085,2024-05-05,13,4881
S03538,P0059,2024-02-22,10,4020
S03539,P0054,2024-05-30,6,6822
S03540,P0074,2024-06-01,5,6197
S03541,P0014,2024-05-06,15,584
S03542,P0033,2024-03-22,16,2480
S03543,P0049,2024-01-30,15,1360
S03544,P0041,2024-04-16,5,5268
S03545,P0044,2024-03-12,11,1156
S03546,P0094,2024-06-22,5,5377
S03547,P0047,2024-01-07,7,5805
S03548,P0029,2024-03-03,6,801
S03549,P0060,2024-04-07,7,729
S03550,P0100,2024-01-29,1,6249
S03551,P0023,2024-03-16,19,6244
S03552,P0015,2024-05-27,11,5275
S03553,P0058,2024-06-01,9,2408
S03554,P0090,2024-05-28,15,5995
S03555,P0012,2024-02-19,16,3321
S03556,P0013,2024-06-23,13,4029
S03557,P0062,2024-06-14,17,4919
S03558,P0095,2024-02-11,3,6138
S03559,P0052,2024-04-24,16,3778
S03560,P0041,2024-05-12,5,4697
S03561,P0078,2024-02-11,18,1499
S03562,P0032,2024-05-28,5,6720
S03563,P0010,2024-04-13,15,6972
S03564,P0071,2024-02-16,16,6754
S03565,P0049,2024-02-22,6,5805
S03566,P0089,2024-01-02,10,5970
S03567,P0020,2024-04-17,16,4595
S03568,P0078,2024-06-05,4,3482
S03569,P0029,2024-05-09,9,1991
S03570,P0020,2024-04-09,15,3657
S03571,P0051,2024-05-21,6,2803
S03572,P0032,2024-01-03,14,2103
S03573,P0061,2024-05-26,12,5219
S03574,P0002,2024-03-26,16,438
S03575,P0034,2024-02-11,11,5651
S03576,P0009,2024-01-21,13,2891
S03577,P0049,2024-06-24,2,4689
S03578,P0034,2024-01-14,9,6778
S03579,P0036,2024-02-04,12,3237
S03580,P0078,2024-01-26,1,3541
S03581,P0050,2024-03-26,2,4789
S03582,P0054,2024-06-12,10,5253
S03583,P0039,2024-05-06,14,6249
S03584,P0090,2024-01-09,2,6729
S03585,P0085,2024-05-28,3,6937
S03586,P0037,2024-01-08,17,6859
S03587,P0032,2024-06-01,6,4749
S03588,P0045,2024-05-22,19,2832
S03589,P0011,2024-04-13,10,2793
S03590,P0031,2024-01-30,17,2893
S03591,P0019,2024-01-14,9,5991
S03592,P0061,2024-01-15,12,840
S03593,P0071,2024-06-14,15,5046
S03594,P0071,2024-03-13,19,5820
S03595,P0091,2024-01-15,4,534
S03596,P0005,2024-03-07,11,1089
S03597,P0028,2024-01-04,11,2930
S03598,P0082,2024-05-30,10,4776
S03599,P0080,2024-03-20,7,486
S03600,P0088,2024-03-08,5,4607
S03601,P0004,2024-06-20,14,5072
S03602,P0099,2024-04-19,15,5424
S03603,P0084,2024-01-19,10,6380
S03604,P0022,2024-03-19,10,1812
S03605,P0025,2024-04-28,14,5701
S03606,P0093,2024-05-04,1,6385
S03607,P0091,2024-01-18,17,1743
S03608,P0015,2024-02-15,13,3880
S03609,P0053,2024-04-07,17,2465
S03610,P0080,2024-06-17,15,5619
S03611,P0051,2024-01-28,16,2538
S03612,P0044,2024-04-11,18,5273
S03613,P0087,2024-04-10,1,6513
S03614,P0094,2024-05-05,6,1402
S03615,P0019,2024-03-18,6,5106
S03616,P0089,2024-03-21,6,5641
S03617,P0003,2024-04-22,2,6445
S03618,P0040,2024-06-10,2,1761
S03619,P0099,2024-06-02,13,5155
S03620,P0091,2024-05-18,18,4916
S03621,P0060,2024-02-01,15,3812
S03622,P0080,2024-05-09,12,6794
S03623,P0056,2024-01-25,3,6318
S03624,P0094,2024-03-08,16,844
S03625,P0061,2024-05-06,8,4174
S03626,P0063,2024-03-07,9,3634
S03627,P0044,2024-06-23,12,3129
S03628,P0074,2024-05-02,8,803
S03629,P0094,2024-03-04,11,5923
S03630,P0021,2024-06-16,1,4918
S03631,P0017,2024-05-21,5,6649
S03632,P0095,2024-01-02,19,2199
S03633,P0001,2024-06-04,13,6291
S03634,P0034,2024-04-16,17,4085
S03635,P0085,2024-02-15,5,5971
S03636,P0036,2024-03-06,1,1726
S03637,P0046,2024-02-08,8,650
S03638,P0032,2024-02-16,3,4956
S03639,P0026,2024-05-11,13,6851
S03640,P0028,2024-04-14,17,2399
S03641,P0044,2024-02-25,2,6120
S03642,P0084,2024-03-21,18,1321
S03643,P0024,2024-04-03,10,4513
S03644,P0042,2024-06-17,12,1459
S03645,P0068,2024-05-22,14,2238
S03646,P0038,2024-05-18,4,6266
S03647,P0069,2024-02-27,10,2006
S03648,P0076,2024-02-13,9,6485
S03649,P0066,2024-05-15,7,6632
S03650,P0059,2024-01-26,7,3596
S03651,P0014,2024-02-12,1,2879
S03652,P0056,2024-06-20,16,6577
S03653,P0006,2024-03-05,18,2904
S03654,P0075,2024-06-09,13,1199
S03655,P0075,2024-05-26,1,297
S03656,P0061,2024-05-14,14,6282
S03657,P0036,2024-05-10,1,734
S03658,P0086,2024-03-31,14,6054
S03659,P0079,2024-06-27,17,6960
S03660,P0016,2024-02-03,8,2164
S03661,P0014,2024-02-08,7,2746
S03662,P0054,2024-05-28,13,5355
S03663,P0016,2024-02-02,16,6764
S03664,P0056,2024-01-11,16,1224
S03665,P0050,2024-06-25,6,6712
S03666,P0082,2024-02-26,8,4670
S03667,P0084,2024-04-28,2,4578
S03668,P0045,2024-02-10,2,1613
S03669,P0090,2024-05-22,7,207
S03670,P0015,2024-03-14,14,4848
S03671,P0028,2024-05-04,13,328
S03672,P0004,2024-02-11,4,6029
S03673,P0079,2024-06-25,12,6933
S03674,P0008,2024-06-08,18,2448
S03675,P0073,2024-03-26,13,519
S03676,P0044,2024-06-27,17,3948
S03677,P0048,2024-01-23,11,535
S03678,P0090,2024-05-22,12,1213
S03679,P0097,2024-06-10,12,1559
S03680,P0082,2024-03-19,3,4042
S03681,P0092,2024-04-18,1,3407
S03682,P0010,2024-02-14,14,5619
S03683,P0017,2024-05-09,5,4538
S03684,P0016,2024-02-11,19,6997
S03685,P0097,2024-04-28,13,290
S03686,P0009,2024-03-13,16,6654
S03687,P0015,2024-04-29,1,388
S03688,P0072,2024-04-07,18,2316
S03689,P0078,2024-04-11,4,3927
S03690,P0083,2024-04-01,7,1045
S03691,P0001,2024-04-02,5,6206
S03692,P0074,2024-03-13,13,1443
S03693,P0066,2024-04-19,1,2641
S03694,P0010,2024-02-11,17,162
S03695,P0059,2024-01-20,12,4362
S03696,P0090,2024-02-18,12,1663
S03697,P0058,2024-01-28,13,5309
S03698,P0027,2024-05-23,9,2923
S03699,P0066,2024-06-25,13,4284
S03700,P0038,2024-02-16,4,963
S03701,P0091,2024-05-01,8,713
S03702,P0027,2024-02-17,4,1039
S03703,P0015,2024-01-10,17,4859
S03704,P0023,2024-01-18,3,3097
S03705,P0037,2024-06-20,7,6534
S03706,P0064,2024-01-20,10,1461
S03707,P0024,2024-04-28,16,4386
S03708,P0002,2024-03-01,5,848
S03709,P0023,2024-02-09,10,3209
S03710,P0064,2024-03-28,18,988
S03711,P0086,2024-01-27,7,4657
S03712,P0053,2024-06-12,13,3366
S03713,P0020,2024-02-12,1,899
S03714,P0064,2024-03-05,10,6885
S03715,P0006,2024-03-05,4,1097
S03716,P0071,2024-04-08,8,1235
S03717,P0027,2024-02-06,3,794
S03718,P0018,2024-06-09,5,2209
S03719,P0024,2024-05-02,6,4607
S03720,P0082,2024-06-02,2,4795
S03721,P0063,2024-03-30,11,5650
S03722,P0048,2024-02-18,2,1047
S03723,P0084,2024-01-13,3,6642
S03724,P0065,2024-02-14,10,6035
S03725,P0026,2024-05-31,8,1965
S03726,P0011,2024-01-01,13,3693
S03727,P0011,2024-02-22,18,5670
S03728,P0057,2024-02-18,4,2334
S03729,P0048,2024-02-23,9,4547
S03730,P0034,2024-04-05,19,5248
S03731,P0039,2024-04-08,15,6464
S03732,P0046,2024-06-11,10,618
S03733,P0094,2024-04-01,8,4023
S03734,P0008,2024-05-13,13,1868
S03735,P0066,2024-03-14,1,4985
S03736,P0085,2024-01-02,7,1368
S03737,P0099,2024-04-24,2,4734
S03738,P0002,2024-01-01,6,738
S03739,P0047,2024-05-11,9,5658
S03740,P0015,2024-02-15,1,2696
S03741,P0017,2024-06-24,11,2469
S03742,P0034,2024-02-04,5,335
S03743,P0054,2024-05-05,18,6163
S03744,P0017,2024-02-16,6,5327
S03745,P0044,2024-06-02,10,3280
S03746,P0023,2024-06-25,5,5320
S03747,P0054,2024-05-01,1,2296
S03748,P0082,2024-01-20,11,1692
S03749,P0017,2024-04-16,12,330
S03750,P0024,2024-06-21,16,842
S03751,P0033,2024-02-11,1,567
S03752,P0036,2024-02-25,8,325
S03753,P0009,2024-01-11,19,3788
S03754,P0095,2024-05-02,6,6798
S03755,P0040,2024-04-05,6,4646
S03756,P0088,2024-03-11,10,6481
S03757,P0030,2024-01-25,11,6695
S03758,P0007,2024-04-25,9,4189
S03759,P0004,2024-05-23,7,2057
S03760,P0061,2024-04-04,12,3250
S03761,P0078,2024-02-28,8,601
S03762,P0075,2024-04-05,11,564
S03763,P0066,2024-03-27,4,455
S03764,P0029,2024-01-28,15,6475
S03765,P0060,2024-02-02,3,4372
S03766,P0011,2024-06-26,19,3186
S03767,P0085,2024-05-19,13,1059
S03768,P0032,2024-01-17,12,6390
S03769,P0065,2024-03-16,14,178
S03770,P0095,2024-01-24,15,3288
S03771,P0004,2024-06-17,4,6502
S03772,P0090,2024-06-20,4,1217
S03773,P0026,2024-03-14,9,5161
S03774,P0058,2024-03-29,2,5164
S03775,P0041,2024-03-04,4,1332
S03776,P0059,2024-04-05,16,4608
S03777,P0028,2024-03-16,6,1072
S03778,P0014,2024-01-12,12,6312
S03779,P0029,2024-01-15,18,4819
S03780,P0069,2024-05-11,9,4997
S03781,P0012,2024-04-29,1,6253
S03782,P0078,2024-02-22,1,1200
S03783,P0093,2024-03-01,6,5060
S03784,P0024,2024-06-09,4,3972
S03785,P0088,2024-02-26,12,1712
S03786,P0056,2024-04-18,3,2006
S03787,P0084,2024-04-26,2,2548
S03788,P0038,2024-02-20,18,3950
S03789,P0011,2024-05-17,17,3336
S03790,P0082,2024-02-21,16,1121
S03791,P0036,2024-04-04,4,1472
S03792,P0100,2024-03-08,8,4341
S03793,P0044,2024-05-13,13,6504
S03794,P0075,2024-01-29,19,5602
S03795,P0017,2024-05-09,15,5193
S03796,P0065,2024-03-22,17,3926
S03797,P0085,2024-02-12,9,5841
S03798,P0061,2024-05-24,16,6239
S03799,P0064,2024-06-04,11,5516
S03800,P0004,2024-03-11,13,6261
S03801,P0095,2024-01-17,8,3044
S03802,P0053,2024-05-04,11,3044
S03803,P0024,2024-05-10,15,2402
S03804,P0055,2024-03-07,4,3561
S03805,P0091,2024-06-11,18,6527
S03806,P0086,2024-05-19,8,6468
S03807,P0082,2024-05-04,2,6980
S03808,P0046,2024-03-26,15,4327
S03809,P0020,2024-04-21,4,3404
S03810,P0029,2024-06-13,1,1550
S03811,P0008,2024-04-08,7,4216
S03812,P0094,2024-04-05,6,3901
S03813,P0013,2024-03-20,5,4243
S03814,P0041,2024-04-10,19,2287
S03815,P0091,2024-05-04,5,5537
S03816,P0013,2024-05-25,8,4853
S03817,P0093,2024-02-26,2,3738
S03818,P0028,2024-06-14,4,4839
S03819,P0068,2024-05-08,9,1432
S03820,P0094,2024-03-28,8,681
S03821,P0023,2024-03-14,8,2267
S03822,P0068,2024-01-08,8,2028
S03823,P0075,2024-03-15,9,1892
S03824,P0060,2024-05-18,2,4746
S03825,P0095,2024-01-26,13,1651
S03826,P0079,2024-01-11,15,6476
S03827,P0096,2024-05-24,5,275
S03828,P0035,2024-01-07,8,2142
S03829,P0053,2024-01-12,5,5107
S03830,P0030,2024-06-21,17,6198
S03831,P0058,2024-06-23,16,3897
S03832,P0063,2024-06-27,1,1326
S03833,P0096,2024-05-26,15,3655
S03834,P0060,2024-02-19,6,6489
S03835,P0019,2024-02-08,14,4000
S03836,P0010,2024-06-03,6,4937
S03837,P0073,2024-03-28,8,5777
S03838,P0086,2024-02-07,13,6637
S03839,P0079,2024-01-03,16,3562
S03840,P0011,2024-03-17,16,2011
S03841,P0036,2024-04-14,2,2075
S03842,P0078,2024-05-15,4,2902
S03843,P0033,2024-02-19,4,4094
S03844,P0011,2024-05-31,19,4873
S03845,P0009,2024-01-03,14,1411
S03846,P0077,2024-03-21,7,3565
S03847,P0057,2024-06-04,1,2168
S03848,P0042,2024-03-02,15,3826
S03849,P0038,2024-01-11,9,6617
S03850,P0032,2024-05-06,5,4200
S03851,P0015,2024-04-16,10,4313
S03852,P0043,2024-05-05,2,1580
S03853,P0010,2024-06-22,16,6431
S03854,P0034,2024-04-04,6,1538
S03855,P0071,2024-04-16,14,1892
S03856,P0023,2024-02-07,1,6402
S03857,P0083,2024-06-05,17,3636
S03858,P0024,2024-05-17,3,3927
S03859,P0078,2024-01-29,6,4850
S03860,P0023,2024-04-26,4,2699
S03861,P0037,2024-05-09,3,2762
S03862,P0030,2024-05-31,4,3551
S03863,P0023,2024-03-12,11,3630
S03864,P0042,2024-03-12,2,3692
S03865,P0033,2024-02-06,1,2725
S03866,P0047,2024-01-22,15,1741
S03867,P0019,2024-06-09,8,1266
S03868,P0048,2024-03-27,12,2551
S03869,P0078,2024-06-09,5,2409
S03870,P0089,2024-03-16,9,2954
S03871,P0020,2024-03-01,7,6715
S03872,P0093,2024-06-27,12,3993
S03873,P0047,2024-02-10,1,5830
S03874,P0098,2024-01-18,16,4643
S03875,P0094,2024-06-04,17,5521
S03876,P0065,2024-04-21,15,2702
S03877,P0003,2024-01-04,16,5112
S03878,P0042,2024-06-07,11,4527
S03879,P0030,2024-01-01,4,1220
S03880,P0004,2024-04-18,16,3059
S03881,P0099,2024-03-03,19,6358
S03882,P0098,2024-02-03,8,2322
S03883,P0070,2024-06-10,10,1294
S03884,P0075,2024-04-08,3,6817
S03885,P0008,2024-04-15,10,834
S03886,P0041,2024-06-09,14,3804
S03887,P0018,2024-01-05,1,6713
S03888,P0035,2024-04-11,7,3735
S03889,P0040,2024-01-21,14,1349
S03890,P0018,2024-06-08,1,5695
S03891,P0087,2024-05-30,5,4874
S03892,P0061,2024-01-04,18,4168
S03893,P0078,2024-02-04,19,3573
S03894,P0041,2024-01-27,18,4228
S03895,P0012,2024-02-03,14,5193
S03896,P0081,2024-04-21,16,3680
S03897,P0023,2024-01-22,15,4431
S03898,P0044,2024-02-29,11,396
S03899,P0018,2024-01-27,9,1502
S03900,P0031,2024-04-08,4,2955
S03901,P0012,2024-06-19,10,6885
S03902,P0041,2024-01-17,15,3610
S03903,P0016,2024-06-14,2,6015
S03904,P0083,2024-04-12,11,6202
S03905,P0041,2024-02-04,18,3608
S03906,P0081,2024-02-09,16,5195
S03907,P0051,2024-06-11,2,3649
S03908,P0069,2024-04-02,10,600
S03909,P0042,2024-05-27,13,5028
S03910,P0098,2024-01-26,4,5003
S03911,P0078,2024-01-13,11,5916
S03912,P0077,2024-03-19,9,2240
S03913,P0057,2024-05-14,9,5258
S03914,P0075,2024-04-06,14,4106
S03915,P0025,2024-03-26,6,3977
S03916,P0035,2024-01-04,3,394
S03917,P0024,2024-04-12,5,6632
S03918,P0009,2024-04-02,7,4092
S03919,P0065,2024-01-14,7,6694
S03920,P0045,2024-05-25,17,4785
S03921,P0029,2024-06-21,14,3512
S03922,P0021,2024-06-07,14,6868
S03923,P0099,2024-03-03,13,4036
S03924,P0015,2024-03-25,19,1136
S03925,P0027,2024-03-30,19,6462
S03926,P0066,2024-04-24,16,982
S03927,P0063,2024-05-16,13,4125
S03928,P0081,2024-05-22,11,430
S03929,P0074,2024-06-09,18,3516
S03930,P0025,2024-04-29,2,4546
S03931,P0025,2024-03-07,13,3758
S03932,P0086,2024-02-27,1,884
S03933,P0009,2024-01-18,2,4482
S03934,P0099,2024-02-16,2,3776
S03935,P0046,2024-06-08,19,3896
S03936,P0076,2024-02-05,2,481
S03937,P0040,2024-03-24,7,4586
S03938,P0077,2024-03-21,10,3514
S03939,P0100,2024-02-04,11,4307
S03940,P0009,2024-02-02,17,2310
S03941,P0022,2024-05-13,4,6680
S03942,P0097,2024-01-25,13,5508
S03943,P0078,2024-02-19,16,4683
S03944,P0051,2024-06-26,5,1734
S03945,P0036,2024-03-28,15,3771
S03946,P0015,2024-03-11,18,2771
S03947,P0034,2024-06-10,5,3018
S03948,P0080,2024-01-13,12,2875
S03949,P0098,2024-06-23,10,2619
S03950,P0032,2024-02-21,4,5721
S03951,P0083,2024-04-05,18,3621
S03952,P0089,2024-01-02,11,775
S03953,P0028,2024-05-21,11,1337
S03954,P0029,2024-04-22,1,4782
S03955,P0028,2024-05-20,11,6510
S03956,P0087,2024-05-19,2,6300
S03957,P0021,2024-06-28,7,2635
S03958,P0016,2024-05-20,16,6867
S03959,P0071,2024-05-15,6,4995
S03960,P0012,2024-06-11,2,3362
S03961,P0038,2024-04-03,13,5910
S03962,P0022,2024-06-06,5,5954
S03963,P0052,2024-05-24,14,839
S03964,P0033,2024-02-17,12,997
S03965,P0093,2024-06-01,2,1790
S03966,P0095,2024-03-04,18,3223
S03967,P0057,2024-04-20,12,5519
S03968,P0052,2024-06-12,19,4427
S03969,P0013,2024-06-10,7,6692
S03970,P0039,2024-03-27,2,5401
S03971,P0058,2024-04-14,16,2942
S03972,P0003,2024-04-19,14,3153
S03973,P0041,2024-02-20,17,6143
S03974,P0003,2024-01-25,11,6669
S03975,P0011,2024-02-29,10,6850
S03976,P0037,2024-02-15,9,6262
S03977,P0061,2024-05-30,16,3912
S03978,P0046,2024-01-19,3,5231
S03979,P0042,2024-02-27,3,2416
S03980,P0023,2024-02-25,1,3752
S03981,P0011,2024-03-08,6,6759
S03982,P0039,2024-04-01,7,3390
S03983,P0051,2024-03-13,2,524
S03984,P0074,2024-06-26,8,5279
S03985,P0051,2024-02-13,3,3138
S03986,P0058,2024-04-19,9,3959
S03987,P0034,2024-02-17,1,6882
S03988,P0051,2024-04-26,12,2187
S03989,P0088,2024-04-11,14,4738
S03990,P0029,2024-06-23,2,5035
S03991,P0014,2024-01-20,11,376
S03992,P0047,2024-05-26,13,4313
S03993,P0041,2024-05-27,15,2733
S03994,P0093,2024-01-30,12,1098
S03995,P0042,2024-05-16,15,5414
S03996,P0047,2024-02-13,8,3070
S03997,P0083,2024-01-25,13,1105
S03998,P0086,2024-01-25,11,4798
S03999,P0015,2024-06-13,11,3875
S04000,P0094,2024-02-28,13,4288
S04001,P0043,2024-04-24,4,3765
S04002,P0100,2024-05-14,10,4362
S04003,P0051,2024-03-09,2,4260
S04004,P0077,2024-05-03,19,1228
S04005,P0001,2024-05-19,14,3757
S04006,P0010,2024-02-13,15,2221
S04007,P0091,2024-06-11,17,349
S04008,P0052,2024-01-11,9,6781
S04009,P0005,2024-01-05,5,4508
S04010,P0018,2024-05-19,17,5565
S04011,P0019,2024-06-21,3,4262
S04012,P0062,2024-04-30,4,3653
S04013,P0060,2024-03-09,3,3507
S04014,P0046,2024-02-03,12,6445
S04015,P0060,2024-02-27,1,5569
S04016,P0065,2024-04-04,4,6112
S04017,P0014,2024-03-11,9,1239
S04018,P0030,2024-03-29,9,2158
S04019,P0013,2024-01-22,13,4639
S04020,P0037,2024-02-25,5,1231
S04021,P0056,2024-06-09,15,2963
S04022,P0028,2024-01-03,7,5279
S04023,P0075,2024-01-15,18,498
S04024,P0055,2024-04-24,1,3889
S04025,P0082,2024-05-26,7,2186
S04026,P0013,2024-05-28,15,5877
S04027,P0014,2024-04-24,18,2815
S04028,P0027,2024-03-12,3,526
S04029,P0081,2024-03-02,4,6733
S04030,P0016,2024-06-23,13,190
S04031,P0050,2024-02-08,19,6879
S04032,P0095,2024-03-24,4,404
S04033,P0085,2024-05-14,2,5037
S04034,P0067,2024-02-13,8,437
S04035,P0077,2024-05-06,15,4711
S04036,P0063,2024-05-18,14,5660
S04037,P0025,2024-03-23,3,6370
S04038,P0027,2024-02-25,1,1126
S04039,P0076,2024-05-29,15,4323
S04040,P0056,2024-05-27,5,5342
S04041,P0096,2024-06-03,8,1789
S04042,P0069,2024-01-20,7,4067
S04043,P0046,2024-06-17,9,5595
S04044,P0039,2024-02-18,2,6406
S04045,P0002,2024-05-01,18,4410
S04046,P0075,2024-03-23,9,5667
S04047,P0039,2024-02-13,5,3054
S04048,P0039,2024-04-23,1,1339
S04049,P0078,2024-05-06,2,4295
S04050,P0032,2024-01-31,18,2364
S04051,P0043,2024-02-13,7,3189
S04052,P0053,2024-06-14,13,3104
S04053,P0072,2024-05-16,15,6519
S04054,P0072,2024-05-29,11,6734
S04055,P0091,2024-05-10,4,4617
S04056,P0090,2024-03-02,1,2243
S04057,P0055,2024-03-07,6,644
S04058,P0057,2024-04-03,7,4910
S04059,P0046,2024-06-07,7,6884
S04060,P0061,2024-04-16,13,1822
S04061,P0096,2024-05-15,1,5646
S04062,P0002,2024-03-12,19,3516
S04063,P0047,2024-05-10,8,2222
S04064,P0081,2024-03-08,4,1200
S04065,P0070,2024-05-03,1,4254
S04066,P0019,2024-06-26,6,2915
S04067,P0019,2024-02-23,14,4697
S04068,P0028,2024-06-23,18,152
S04069,P0091,2024-05-28,12,6878
S04070,P0005,2024-04-17,16,4983
S04071,P0065,2024-03-10,8,2666
S04072,P0040,2024-04-27,2,6986
S04073,P0053,2024-02-26,7,2436
S04074,P0092,2024-06-23,14,5538
S04075,P0087,2024-04-22,19,3892
S04076,P0021,2024-01-30,18,6449
S04077,P0056,2024-04-16,10,2115
S04078,P0090,2024-02-28,5,816
S04079,P0044,2024-03-10,3,4564
S04080,P0051,2024-01-25,15,1004
S04081,P0080,2024-05-21,12,2055
S04082,P0003,2024-06-13,14,3842
S04083,P0075,2024-04-17,7,5720
S04084,P0060,2024-01-11,15,538
S04085,P0031,2024-05-25,5,2993
S04086,P0018,2024-03-28,3,2956
S04087,P0098,2024-05-04,6,4708
S04088,P0015,2024-05-07,1,6674
S04089,P0084,2024-01-03,2,5035
S04090,P0081,2024-05-18,19,6963
S04091,P0036,2024-04-13,1,5633
S04092,P0050,2024-04-03,17,4779
S04093,P0015,2024-01-28,19,5255
S04094,P0022,2024-04-11,6,3548
S04095,P0004,2024-06-10,13,6901
S04096,P0008,2024-03-16,19,5093
S04097,P0019,2024-01-08,18,1765
S04098,P0043,2024-01-29,15,4984
S04099,P0090,2024-04-01,16,5521
S04100,P0002,2024-04-15,15,330
S04101,P0072,2024-02-18,12,3858
S04102,P0069,2024-05-09,19,4313
S04103,P0047,2024-04-26,14,5632
S04104,P0087,2024-06-04,17,3585
S04105,P0036,2024-03-24,6,480
S04106,P0064,2024-01-18,2,3900
S04107,P0016,2024-05-04,16,2722
S04108,P0091,2024-06-11,7,1102
S04109,P0089,2024-02-14,10,2598
S04110,P0002,2024-03-18,11,2190
S04111,P0031,2024-03-02,10,987
S04112,P0070,2024-05-13,15,3697
S04113,P0092,2024-05-13,18,2957
S04114,P0079,2024-03-13,13,207
S04115,P0081,2024-06-08,13,6889
S04116,P0032,2024-04-25,6,1049
S04117,P0029,2024-04-22,13,6315
S04118,P0097,2024-03-03,16,2664
S04119,P0059,2024-01-09,1,5221
S04120,P0055,2024-02-22,9,698
S04121,P0027,2024-04-15,18,2536
S04122,P0013,2024-01-28,11,1966
S04123,P0027,2024-02-21,14,2037
S04124,P0052,2024-05-04,12,5427
S04125,P0042,2024-04-21,15,166
S04126,P0092,2024-05-12,3,2673
S04127,P0061,2024-02-04,16,3339
S04128,P0084,2024-04-19,17,519
S04129,P0088,2024-06-26,9,1939
S04130,P0065,2024-01-26,2,3069
S04131,P0089,2024-06-28,13,4904
S04132,P0003,2024-06-25,14,866
S04133,P0079,2024-04-03,2,791
S04134,P0057,2024-02-29,7,4795
S04135,P0096,2024-02-26,7,1431
S04136,P0032,2024-02-05,13,4765
S04137,P0055,2024-02-23,5,4807
S04138,P0065,2024-01-25,2,3729
S04139,P0015,2024-03-15,16,3053
S04140,P0089,2024-01-21,2,1875
S04141,P0023,2024-03-07,17,5197
S04142,P0017,2024-02-25,18,6162
S04143,P0022,2024-03-02,8,1127
S04144,P0002,2024-05-06,17,6857
S04145,P0062,2024-06-14,4,6941
S04146,P0094,2024-05-16,16,6626
S04147,P0008,2024-04-02,12,6592
S04148,P0082,2024-03-12,19,6805
S04149,P0075,2024-02-29,2,3297
S04150,P0042,2024-05-04,9,2392
S04151,P0090,2024-05-27,19,6332
S04152,P0085,2024-01-07,10,5376
S04153,P0072,2024-05-20,8,4888
S04154,P0006,2024-03-04,5,877
S04155,P0060,2024-05-10,17,5237
S04156,P0050,2024-05-25,14,5794
S04157,P0015,2024-01-10,5,3798
S04158,P0054,2024-04-12,11,3895
S04159,P0020,2024-01-05,10,6881
S04160,P0054,2024-02-09,6,2181
S04161,P0050,2024-03-29,12,5091
S04162,P0043,2024-02-04,15,2004
S04163,P0061,2024-03-06,10,4157
S04164,P0044,2024-03-15,9,2229
S04165,P0029,2024-06-04,14,4702
S04166,P0009,2024-02-23,3,2316
S04167,P0002,2024-01-06,3,6198
S04168,P0031,2024-04-24,4,6913
S04169,P0066,2024-01-23,6,4706
S04170,P0062,2024-01-22,8,1518
S04171,P0024,2024-01-02,19,2699
S04172,P0022,2024-03-28,6,6443
S04173,P0013,2024-02-19,7,6503
S04174,P0089,2024-03-13,2,6326
S04175,P0085,2024-05-12,6,2462
S04176,P0009,2024-03-12,9,3169
S04177,P0057,2024-06-07,16,1737
S04178,P0072,2024-01-01,16,1879
S04179,P0073,2024-03-04,19,3907
S04180,P0025,2024-05-22,3,3489
S04181,P0094,2024-03-28,17,6684
S04182,P0073,2024-01-02,11,3740
S04183,P0049,2024-02-16,2,6018
S04184,P0023,2024-06-22,5,997
S04185,P0002,2024-06-27,7,938
S04186,P0047,2024-06-22,4,536
S04187,P0076,2024-06-16,17,5110
S04188,P0002,2024-04-19,3,4510
S04189,P0012,2024-01-26,15,3976
S04190,P0037,2024-06-25,7,6499
S04191,P0077,2024-03-14,11,1270
S04192,P0003,2024-03-03,16,2749
S04193,P0009,2024-04-29,15,3156
S04194,P0052,2024-03-11,16,2651
S04195,P0093,2024-01-12,19,4102
S04196,P0070,2024-06-23,14,3298
S04197,P0016,2024-02-13,17,1820
S04198,P0027,2024-05-29,4,6455
S04199,P0044,2024-05-16,15,3056
S04200,P0016,2024-05-04,4,320
S04201,P0011,2024-05-26,9,3200
S04202,P0001,2024-01-24,10,4370
S04203,P0061,2024-04-04,8,529
S04204,P0058,2024-06-11,7,2753
S04205,P0003,2024-01-14,6,4346
S04206,P0065,2024-04-10,6,2462
S04207,P0087,2024-02-09,5,4716
S04208,P0028,2024-05-05,1,6341
S04209,P0069,2024-01-16,12,2652
S04210,P0023,2024-01-25,19,445
S04211,P0080,2024-04-25,5,699
S04212,P0070,2024-03-20,16,4633
S04213,P0094,2024-04-08,16,5893
S04214,P0024,2024-03-17,9,1273
S04215,P0036,2024-05-23,16,6687
S04216,P0077,2024-03-07,15,5768
